ROG3,Ctry,PeopleID3,PeopNameInCountry,PeopleID1,AffinityBloc,PeopleID2,PeopleCluster,PrimaryReligionPC,ROL3,PrimaryLanguageName,Population,10_40Window,LocationInCountry,PrimaryReligion,PercentEvangelical,PercentAdherents,LeastReached,JPScale,BibleStatus,JF,AudioRecordings,NTOnline,IndigenousCode,Latitude,Longitude,PhotoAddress,MapAddress
ID,Indonésia,19293,Diuwe,19,"Ilhéus do Pacífico",244,"New Guinea",Cristianismo,diy,Diuwe,100,Y,"Papua Province, Asmat regency, southeast of Wamena city, east of Catalina river.",Islã,0.000,0.000,Y,1,1,N,N,,Y,-5.15437,139.43191,,m19293_id.png
ID,Indonésia,11604,Dondo,17,"Povos Malaios",198,"Kaili-Tomini of Sulawesi",Islã,dok,Dondo,15000,Y,"Sulawesi Tengah Province, Tolitoli and Buol regencies, Tolitoli Utara, Baolan, Dondo, Galang, and Dampal Utara subdistricts, at least 25 villages; Gorontalo Province, inland from Dondo bay, Pohuwato regency.",Islã,0.000,0.000,Y,1,2,N,N,,Y,0.79851,120.74005,p11604.jpg,m11604.png
ID,Indonésia,11646,Duri,17,"Povos Malaios",152,"Bugi-Makassar of Sulawesi",Islã,mvp,Duri,144000,Y,"Sulawesi Selatan Province, north Enrekang regency, northwest of Enrekang town, west of Sadang river; also in Makassar city and other communities in province.",Islã,0.032,2.000,Y,1,4,Y,Y,MVPLAIN2DA,Y,-3.3677,119.87582,p11646.jpg,m11646_id.png
ID,Indonésia,11142,Enim,17,"Povos Malaios",252,"Ogan of Sumatra",Islã,pse,"Malay, Central",137000,Y,"Sumatra island, Sumatera Selatan Province; east down Lematang and Ogan river valleys, south of Muaraenim town, east and southeast of Lahat town; Bengkulu Province; central Bukit Barisan highlands west to Indian Ocean along Bengkulu coast; Lampung Province, 4 separate enclaves.",Islã,0.006,1.000,Y,1,4,Y,Y,PSELAI,Y,-3.75035516705731,103.800626916899,p11142.jpg,m11142.png
ID,Indonésia,11143,Enrekang,17,"Povos Malaios",152,"Bugi-Makassar of Sulawesi",Islã,ptt,Enrekang,80000,Y,"Sulawesi Selatan Province, Enrekang and Pinrang regencies; Enrekang town area, west toward head of Mandar bay; into coastal area, Sulawesi Barat Province, Polewali Mandar regency.",Islã,0.000,0.000,Y,1,3,Y,N,,Y,-3.53848000025181,119.659830000254,p11143.jpg,m11143_id.png
ID,Indonésia,11816,Gane,17,"Povos Malaios",223,Maluku-Northern,Islã,gzn,Gane,5200,Y,"Maluku Utara Province; Halmahera island, southernmost peninsula.",Islã,0.000,0.000,Y,1,1,N,N,,Y,-0.43198,127.96181,p11816.jpg,m11816.png
ID,Indonésia,11837,Gayo,17,"Povos Malaios",101,"Aceh of Sumatra",Islã,gay,Gayo,340000,Y,"Aceh Province, Central Aceh, East Aceh, Gayo Lues, and Southeast Aceh regencies. North Sumatra highland region near Mount Sembuang.",Islã,0.005,0.030,Y,1,0,N,N,,Y,4.41819,97.34887,p11837.jpg,m11837_id.png
ID,Indonésia,11931,Gorontalo,17,"Povos Malaios",177,"Gorontalo of Sulawesi",Islã,gor,Gorontalo,1155000,Y,"Gorontalo Province, widespread along both coasts, Sulawesi sea north, and Maluku sea south; Sulawesi Utara Province, incursion into Bolaang Mongondon Utare regency, northeast from Gorontalo city.",Islã,0.040,1.800,Y,1,4,Y,Y,GORLAIN2DA,Y,0.604123635097665,123.033518077797,p11931.jpg,m11931_id.png
ID,Indonésia,12066,Haruku,17,"Povos Malaios",222,Maluku-Central,Islã,hrk,Haruku,28000,Y,"Maluku Province. Haruku island, including Lease islands; between Ambon and Seram islands.",Islã,1.208,4.000,Y,1,0,N,N,,Y,-3.57503,128.47292,p12066.jpg,m12066_id.png
ID,Indonésia,12106,"Hindi, Indian",21,"Povos do Sul Asiático",468,"South Asia - other",Hinduísmo,hin,Hindi,92000,Y,,Hinduísmo,0.200,0.500,Y,1,5,Y,Y,HNDWTCN2DA,Y,-6.174685,106.782961,p12106.jpg,
ID,Indonésia,12110,Hitu,17,"Povos Malaios",222,Maluku-Central,Islã,htu,Hitu,18000,Y,"Maluku Province, Maluku Tengah regency: Wakal, Hitu, Mamala, Morela, and Hila villages, Northeast Ambon island, Piru Sea coast, Hitu peninsula.",Islã,0.000,5.000,Y,1,1,N,N,,Y,-3.56847,128.19865,p12110.jpg,m12110.png
ID,Indonésia,12135,Huaulu,17,"Povos Malaios",222,Maluku-Central,Islã,hud,Huaulu,500,Y,"Maluku Province, Maluku Tengah regency, North Seram island, Salemen bay, south end near Opin town: 10 villages.","Religiões Étnicas",0.500,4.000,Y,1,1,N,N,,Y,-2.948,129.20108,,m00318.png
ID,Indonésia,19294,"Ile Ape",17,"Povos Malaios",171,Flores-Sumba-Alor,Cristianismo,ila,"Ile Ape",18000,Y,"Nusa Tenggara Timur Province, Lembata regency, north Lomblem island, Ile Ape peninsula and nearby island interior.",Islã,0.000,5.000,Y,1,1,N,N,,Y,-8.39245,123.45734,,m19294_id.png
ID,Indonésia,12318,Jambi,17,"Povos Malaios",229,"Melayu of Sumatra",Islã,jax,"Malay, Jambi",1030000,Y,"Southeast Sumatra island, Jambi Province, widely spoken throughout; Sumatera Selatan Province, thin shared language zone running length of northern border; Riau Province, small corner areas, Indragiri Hulu and Indragiri Hilir regencies; Sumatera Barat Province, Pessisir Selantan regency, border enclave; Bengkulu Province, small area south of Lake Dipatipan.",Islã,0.001,0.060,Y,1,3,Y,Y,,Y,-1.68768,102.83383,p12318.jpg,m12318_id.png
ID,Indonésia,12322,Japonês,11,"Povos do Leste Asiático",194,Japanese,Budismo,jpn,Japanese,14000,Y,,Budismo,0.500,2.300,Y,1,5,Y,Y,JPNNITN1DA,N,-6.138515,106.758215,p12322.jpg,
ID,Indonésia,10661,"Java banten",17,"Povos Malaios",196,Java,Islã,jav,Javanese,320000,Y,"Widespread throughout Indonesia; mainly in Jawa Tengah, Yogyakarta, Jawa Timur, and Lampung provinces; scattered enclaves on Sumatra island and resettlements in Papua, Sulawesi, Maluku, and Kalimantan.",Islã,0.982,1.900,Y,1,5,Y,Y,JAVNRFN2DA,Y,-5.9807842465957,106.03390665307,p10661.jpg,m10661.png
ID,Indonésia,12331,"Java banyumasan",17,"Povos Malaios",196,Java,Islã,jav,Javanese,9140000,Y,"Widespread throughout Indonesia; mainly in Jawa Tengah, Yogyakarta, Jawa Timur, and Lampung provinces; scattered enclaves on Sumatra island and resettlements in Papua, Sulawesi, Maluku, and Kalimantan.",Islã,0.202,2.500,Y,1,5,Y,Y,JAVNRFN2DA,Y,-7.62366671994317,109.236518911918,p12331.jpg,m12331_id.png
ID,Indonésia,10666,"Java osing, banyuwangi",17,"Povos Malaios",196,Java,Islã,osi,Osing,340000,Y,"Jawa Timur Province, Banyuwangi regency area, easternmost extent of Java island; facing Bali strait.",Islã,0.900,2.000,Y,1,0,Y,Y,,Y,-8.26383,114.29508,p10666.jpg,m10666.png
ID,Indonésia,12333,"Java pesisir kulon",17,"Povos Malaios",196,Java,Islã,jav,Javanese,5151000,Y,"Widespread throughout Indonesia; mainly in Jawa Tengah, Yogyakarta, Jawa Timur, and Lampung provinces; scattered enclaves on Sumatra island and resettlements in Papua, Sulawesi, Maluku, and Kalimantan.",Islã,0.108,2.000,Y,1,5,Y,Y,JAVNRFN2DA,Y,-6.76876344967349,108.52149204772,p12333.jpg,m12333_id.png
ID,Indonésia,12334,"Java pesisir lor",17,"Povos Malaios",196,Java,Islã,jav,Javanese,37087000,Y,"Widespread throughout Indonesia; mainly in Jawa Tengah, Yogyakarta, Jawa Timur, and Lampung provinces; scattered enclaves on Sumatra island and resettlements in Papua, Sulawesi, Maluku, and Kalimantan.",Islã,0.010,2.800,Y,1,5,Y,Y,JAVNRFN2DA,Y,-6.9590553298396,109.106842521165,p12334.jpg,m12334_id.png
ID,Indonésia,19235,"Jew, Indonesian",15,Judeus,197,Jews,"Religiões Étnicas",ind,Indonesian,200,Y,"Widespread in Indonesia","Religiões Étnicas",0.000,0.000,Y,1,5,Y,Y,INZTSI,Y,-7.33458,109.71572,,
ID,Indonésia,12423,"Kaili Ledo",17,"Povos Malaios",198,"Kaili-Tomini of Sulawesi",Islã,lew,"Kaili, Ledo",392000,Y,"Sulawesi Tengah Province, Kota Palu city, south Donggala, south Parigi Moutong, Sigi, Poso, Tojo Una-Una and Morowali regencies; also includes entire Una-Una island in the Togian chain as well as coastal enclaves near Puna, Malai, and the head of Tomori bay.",Islã,0.011,2.000,Y,1,4,Y,Y,LEWLAIN2ET,Y,-0.96846,120.1006,p12423.jpg,m12423_id.png
ID,Indonésia,12422,"Kaili unde",17,"Povos Malaios",198,"Kaili-Tomini of Sulawesi",Islã,unz,"Kaili, Unde",32000,Y,"Central Sulawesi, Banawa, Palu and Tawaeli subdistricts; south Sulawesi, Pasangkayu subdistrictSulawesi Tengah Province, Banawa, Palu, and Tawaeli subdistricts; from Pulu bay west to Makassar strait shore; also Sulawesi Barat Province, Pasangkayu subdistrict.",Islã,0.000,0.000,Y,1,1,N,N,,Y,-0.85192,119.68242,p12422.jpg,m12422.png
ID,Indonésia,12425,Kaimbulawa,17,"Povos Malaios",153,Bungku-Bajau,Islã,zka,Kaimbulawa,2800,Y,"Sulawesi Tenggara Province, Siompu island, Kaimbulawa and Lantoi villages, southwest Buton island, southwest of Baubau town, Kambe-kambero village.",Islã,0.519,0.519,Y,1,1,N,N,,Y,-5.65374,122.54133,p12425.jpg,m12425_id.png
ID,Indonésia,12447,Kalao,17,"Povos Malaios",152,"Bugi-Makassar of Sulawesi",Islã,kly,Kalao,800,Y,"Sulawesi Selatan Province, Kepulauan Selayar regency, Selayar islands; east end, Kalao island, west of Bonerate island.",Islã,0.000,0.000,Y,1,0,N,N,,Y,-7.31098,120.99298,p12447.jpg,m12447_id.png
ID,Indonésia,12461,Kamaru,17,"Povos Malaios",308,"Tukangbesi of Sulawesi",Islã,kgx,Kamaru,4400,Y,"Sulawesi Tenggara Province, Buton regency, east Buton island on Lawelu bay.",Islã,0.500,4.000,Y,1,1,N,N,,Y,-5.15702,123.04269,,m12461_id.png
ID,Indonésia,18746,Kangean,17,"Povos Malaios",213,"Madura of Java",Islã,kkv,Kangean,124000,Y,"Java island, Jawa Timur Province, sea coast; Kangean islands, east of Madura island.",Islã,0.000,0.000,Y,1,1,N,N,,Y,-6.9757,115.34721,p18746.jpg,m18746.png
ID,Indonésia,12578,Kaur,17,"Povos Malaios",266,"Pasemah of Sumatra",Islã,vkk,Kaur,45000,Y,"Sumatra island, Bengkulu Province, southernmost extent of province; Sumatera Selatan Province, area extending northwest from Danay Panay.",Islã,0.000,0.000,Y,1,2,N,N,,Y,-4.66382,103.48505,p12578.jpg,m12578.png
ID,Indonésia,12591,"Kayan, Kayan River",17,"Povos Malaios",155,Borneo-Kalimantan,"Religiões Étnicas",xkn,"Kayan, Kayan River",3700,Y,"Kalimantan Timur Province; 2 Kayan river areas: one downstream, the other larger one, headwaters and south.","Religiões Étnicas",0.000,2.000,Y,1,1,N,Y,,Y,1.94085,115.87521,,m12591_id.png
ID,Indonésia,12590,"Kayan, Mahakam",17,"Povos Malaios",155,Borneo-Kalimantan,"Religiões Étnicas",xay,"Kayan Mahakam",2200,Y,"Kalimantan Timur Province, West Kutai and Malinau regencies. Area extends from Muller Mountains from south border northward, to within 25 km of Malasia, Sarawak State.","Religiões Étnicas",2.000,5.000,Y,1,1,N,N,,Y,0.81609,114.54005,,m12590_id.png
ID,Indonésia,12592,"Kayan, Mendalam",17,"Povos Malaios",155,Borneo-Kalimantan,"Religiões Étnicas",xkd,"Kayan, Mendalam",2700,Y,"Kalimantan Barat Province. Northeast of Putus Sibau town, along Mendalam river.","Religiões Étnicas",1.000,4.000,Y,1,1,N,N,,Y,1.01615,113.18409,,m12592_id.png
ID,Indonésia,12597,"Kayu agung",17,"Povos Malaios",209,"Lampung of Sumatra",Islã,kge,Komering,23000,Y,"Sumatera Selatan Province, Ogan Komering Ulu Selatan, Ogan Komering Ulu Timur, Ogan Komering Ulu, and Ogan Ilir regencies; separate areas along Komering river from Ranaumeer to near Palembang city.",Islã,0.017,0.100,Y,1,3,Y,Y,,Y,-3.40225049976078,104.890151750003,p12597.jpg,m12597.png
ID,Indonésia,19295,Kehu,19,"Ilhéus do Pacífico",244,"New Guinea",Cristianismo,khh,Kehu,200,Y,"Papua Province, Nabire regency, Sareba bay, Wapoga river inland in the foothills.",Islã,0.000,0.000,Y,1,1,N,N,,Y,-3.15742,136.06005,,m19295_id.png
ID,Indonésia,12640,Kerinci,17,"Povos Malaios",233,"Minangkabau-Rejang of Sumatra",Islã,kvr,Kerinci,299000,Y,"Sumatra, Jambi Province, Kerinci regency, western mountains, Sungaipenuh area, north and west; also into Sumatera Barat Province, Solok Selatan regency.",Islã,0.108,1.500,Y,1,1,N,Y,,Y,-2.06395962513659,101.395136083064,p12640.jpg,m12640_id.png
ID,Indonésia,12680,Kikim,17,"Povos Malaios",266,"Pasemah of Sumatra",Islã,pse,"Malay, Central",91000,Y,"Sumatra island, Sumatera Selatan Province; east down Lematang and Ogan river valleys, south of Muaraenim town, east and southeast of Lahat town; Bengkulu Province; central Bukit Barisan highlands west to Indian Ocean along Bengkulu coast; Lampung Province, 4 separate enclaves.",Islã,0.000,0.000,Y,1,4,Y,Y,PSELAI,Y,-3.62170666273232,103.277233446167,p12680.jpg,m12680.png
ID,Indonésia,12704,Kioko-Kambowa,19,"Ilhéus do Pacífico",244,"New Guinea",Cristianismo,ues,Kioko,8200,Y,"Sulawesi Tenggara Province, North Buton regency, Bonegunu and Kambowa subdistricts, east central Buton island, Banda sea.",Islã,0.000,0.000,Y,1,1,N,N,,Y,-4.98748,122.94607,p12704.jpg,m12704_id.png
ID,Indonésia,10247,Kluet,17,"Povos Malaios",101,"Aceh of Sumatra",Islã,btz,"Batak Alas-Kluet",57000,Y,"Two areas, Aceh Province; 1: inland from Tapaktuan, and 2: northwest towards Kutacane; eventually into Sumatera Utara Province.",Islã,0.000,0.000,Y,1,3,Y,N,,Y,2.94283629695752,97.4917960852211,p10247.jpg,m10247_id.png
ID,Indonésia,12733,Kodeoha,17,"Povos Malaios",152,"Bugi-Makassar of Sulawesi",Islã,vko,Kodeoha,2300,Y,"Sulawesi Tenggara Province, North Kolaka regency, Lasusua subdistrict, 4 villages. Upper Bone bay, east coast.",Islã,1.006,1.006,Y,1,1,N,N,,Y,-3.39475,120.94425,,m12733_id.png
ID,Indonésia,12761,Komering,17,"Povos Malaios",209,"Lampung of Sumatra",Islã,kge,Komering,515000,Y,"Sumatera Selatan Province, Ogan Komering Ulu Selatan, Ogan Komering Ulu Timur, Ogan Komering Ulu, and Ogan Ilir regencies; separate areas along Komering river from Ranaumeer to near Palembang city.",Islã,0.018,0.060,Y,1,3,Y,Y,,Y,-4.08527883265202,104.46300795865,p12761.jpg,m12761_id.png
ID,Indonésia,12768,Komodo,17,"Povos Malaios",171,Flores-Sumba-Alor,Cristianismo,kvh,Komodo,1800,Y,"Nusa Tenggara Timur Province, Manggarai Barat regency, Komodo island.",Islã,0.000,0.000,Y,1,1,N,N,,Y,-8.58331,119.44481,,m12768_id.png
ID,Indonésia,19541,Komyandaret,19,"Ilhéus do Pacífico",244,"New Guinea",Cristianismo,kzv,Komyandaret,400,Y,"Papua Province. Headwaters of Sungai river, west bank.","Religiões Étnicas",0.000,0.000,Y,1,1,N,N,,Y,-5.25974,140.21954,,
ID,Indonésia,12780,"Konjo costeiro",17,"Povos Malaios",152,"Bugi-Makassar of Sulawesi",Islã,kjc,"Konjo, Coastal",228000,Y,"Sulawesi Selatan Province, Sinjai, Bulukumba, and Bantaeng regencies; southeasternmost corner of peninsula, Salayer strait.",Islã,0.202,0.500,Y,1,4,N,Y,,Y,-5.44511,120.33459,p12780.jpg,m12780_id.png
ID,Indonésia,12781,"Konjo pegunungan",17,"Povos Malaios",152,"Bugi-Makassar of Sulawesi",Islã,kjk,"Konjo, Highland",165000,Y,"Sulawesi Selatan Province, Sinjai, Bone, Gowa, and Bulukumba regencies, southern peninsula interior; Mount Lompobatang area northwest, past Makassar city.",Islã,0.054,5.000,Y,1,1,N,N,,Y,-5.23859,119.86042,p12781.jpg,m12781_id.png
ID,Indonésia,12801,Koroni,17,"Povos Malaios",153,Bungku-Bajau,Islã,xkq,Koroni,700,Y,"Sulawesi Tengah Province, Morowali regency, Bungku Tengah subdistrict, Unsongi village; on Tolo bay, east coast.",Islã,0.000,0.000,Y,1,0,N,N,,Y,-2.63781,121.97548,,m12801_id.png
ID,Indonésia,13441,"Kota bangun kutai",17,"Povos Malaios",215,Malay,Islã,mqg,"Malay, Kota Bangun Kutai",145000,Y,"Kalimantan Timur Province; Lakes Semajang and Melintang areas, north along Belayen river; westward then south, central Mahakam river basin.",Islã,0.000,1.500,Y,1,2,N,Y,,Y,-0.1848,116.57226,p13441.jpg,m13441_id.png
ID,Indonésia,12838,Kulisusu,17,"Povos Malaios",308,"Tukangbesi of Sulawesi",Islã,vkl,Kulisusu,25000,Y,"Sulawesi Tenggara Province, North Buton regency, Kulisusu Utara, Kulisusu Induk, Kulisusu Barat, and Bonegunu subdistricts. Northernost Buton island.",Islã,0.049,0.049,Y,1,1,N,Y,,Y,-4.60946,123.05592,p12838.jpg,m12838_id.png
ID,Indonésia,12844,Kumberaha,19,"Ilhéus do Pacífico",244,"New Guinea",Cristianismo,xks,Kumbewaha,4300,Y,"Sulawesi Tenggara Province, Buton regency, Lasalimu subdistrict, Kumbewaha and Wajah Jaya villages. Buton island, southeast; west of Wangiwangi island.",Islã,0.000,0.000,Y,1,1,N,Y,,Y,-5.35075,123.14764,p12844.jpg,m12844_id.png
ID,Indonésia,12868,Kur,19,"Ilhéus do Pacífico",244,"New Guinea",Cristianismo,kuv,Kur,4200,Y,"Maluku Province, southeast area, West Kei Kecil district. Kur and surrounding islands.",Islã,2.000,3.000,Y,1,1,N,N,,Y,-5.34184,131.98869,,m00318.png
ID,Indonésia,13445,Kutai,17,"Povos Malaios",131,"Banjar of Kalimantan",Islã,vkt,"Malay, Tenggarong Kutai",237000,Y,"Kalimantan Timur Province; east central coastal area, from Mahakam river basin east to Celebes Sea coast, north from Cape Pandan along coast south to Samarinda city area.",Islã,0.039,0.100,Y,1,1,N,N,,Y,0.32263,117.32275,p13445.jpg,m13445.png
ID,Indonésia,12915,Kware,19,"Ilhéus do Pacífico",244,"New Guinea",Cristianismo,kwr,Kwer,200,Y,"Papua Province, Jayawijaya regency, Kurima subdistrict, Kwer village; lowlands area south of main ranges, headwaters of Sirac river tributaries, northeast of Senggo town.","Religiões Étnicas",0.000,0.000,Y,1,1,N,N,,Y,-5.11502,139.91189,,m12915_id.png
ID,Indonésia,18953,Kwinsu,19,"Ilhéus do Pacífico",244,"New Guinea",Cristianismo,kuc,Kwinsu,600,Y,"Papua Province, Sarmi regency, Pantai Timur subdistrict, Ansudu village.","Religiões Étnicas",0.000,0.000,Y,1,1,N,N,,Y,-2.18149,139.29218,,
ID,Indonésia,12951,"Laiyola, Barang-Barang",17,"Povos Malaios",308,"Tukangbesi of Sulawesi",Islã,lji,Laiyolo,1000,Y,"Sulawesi Selatan Province, Kepulauan Selayar regency, south tip, Selayar island; Laiyolo, Barang-Barang, Lowa, and other villages.",Islã,1.014,1.014,Y,1,1,N,N,,Y,-6.3503,120.47869,,m12951_id.png
ID,Indonésia,18968,Lamalera,17,"Povos Malaios",171,Flores-Sumba-Alor,Cristianismo,lmr,Lamalera,4700,Y,"Nusa Tenggara Timur Province; south coast, Lembata island. At least 3 villages.","Religiões Étnicas",0.000,5.000,Y,1,1,N,N,,Y,-8.54847,123.42843,,
ID,Indonésia,10140,"Lampung abung",17,"Povos Malaios",209,"Lampung of Sumatra",Islã,abl,"Lampung Nyo",206000,Y,"Sumatra, east Lampung Province. 3 enclaves situated between Kanan and Seputih rivers.",Islã,0.009,0.009,Y,1,3,Y,N,,Y,-4.59092,105.26235,p10140.jpg,m10140_id.png
ID,Indonésia,12976,"Lampung pesisir",17,"Povos Malaios",209,"Lampung of Sumatra",Islã,ljp,"Lampung Api",567000,Y,"Southernmost Sumatra island, 3 provinces, many communities near or on Selat Sunda, west, central, and south Lampung Province, regencies: Lampung Barat and Tanggamus, southwest coast and coastline around Semangko bay, Way Kanan, Lampung Utara, and Pringsewu, inland, southeast tip, Lampung Selatan, east coast of Lampung bay and nearby islands Sebuku, Sebesi, Tabuan, and Legundi; Sumatera Selatan Province, Ogan Komering Ulu Selatan, Ogan Komering Ulu Timur, and Ogan Komering Ulu regencies, near headwaters of Kanan river; south Bengkulu Province, Kaur regency.",Islã,0.004,0.100,Y,1,4,Y,Y,LJPLAIN2DA,Y,-5.70446416019286,105.734115900728,p12976.jpg,m12976_id.png
ID,Indonésia,14465,"Lampung pubian",17,"Povos Malaios",209,"Lampung of Sumatra",Islã,ljp,"Lampung Api",113000,Y,"Southernmost Sumatra island, 3 provinces, many communities near or on Selat Sunda, west, central, and south Lampung Province, regencies: Lampung Barat and Tanggamus, southwest coast and coastline around Semangko bay, Way Kanan, Lampung Utara, and Pringsewu, inland, southeast tip, Lampung Selatan, east coast of Lampung bay and nearby islands Sebuku, Sebesi, Tabuan, and Legundi; Sumatera Selatan Province, Ogan Komering Ulu Selatan, Ogan Komering Ulu Timur, and Ogan Komering Ulu regencies, near headwaters of Kanan river; south Bengkulu Province, Kaur regency.",Islã,0.016,0.016,Y,1,4,Y,Y,LJPLAIN2DA,Y,-5.22120845760423,105.165526874665,p14465.jpg,m14465_id.png
ID,Indonésia,15124,"Lampung sungkai",17,"Povos Malaios",209,"Lampung of Sumatra",Islã,ljp,"Lampung Api",103000,Y,"Southernmost Sumatra island, 3 provinces, many communities near or on Selat Sunda, west, central, and south Lampung Province, regencies: Lampung Barat and Tanggamus, southwest coast and coastline around Semangko bay, Way Kanan, Lampung Utara, and Pringsewu, inland, southeast tip, Lampung Selatan, east coast of Lampung bay and nearby islands Sebuku, Sebesi, Tabuan, and Legundi; Sumatera Selatan Province, Ogan Komering Ulu Selatan, Ogan Komering Ulu Timur, and Ogan Komering Ulu regencies, near headwaters of Kanan river; south Bengkulu Province, Kaur regency.",Islã,0.000,0.500,Y,1,4,Y,Y,LJPLAIN2DA,Y,-5.73463,105.03657,p15124.jpg,m15124.png
ID,Indonésia,20287,"Lampung way kanan",17,"Povos Malaios",209,"Lampung of Sumatra",Islã,ljp,"Lampung Api",45000,Y,Lampung,Islã,0.000,0.000,Y,1,4,Y,Y,LJPLAIN2DA,Y,-4.470237,104.665738,p20287.jpg,m20287.png
ID,Indonésia,13006,Latu,17,"Povos Malaios",222,Maluku-Central,Islã,ltu,Latu,3900,Y,"Maluku Province, Seram Bagian Barat regency, Latu village; west Seram island, southwest Elpaputih bay, Point Latu.",Islã,1.000,4.000,Y,1,0,N,N,,Y,-3.41564,128.66587,,m00318.png
ID,Indonésia,13027,Lematang,17,"Povos Malaios",241,"Musi of Sumatra",Islã,mui,Musi,314000,Y,"Sumatera Selatan Province, widespread in northern 2 thirds of province; Musi river upstream to Bukit Barisan mountains, downstream to eastern coastal swamplands; into northeast Lampung Province; a few small border areas in Jambi and Bengkulu provinces.",Islã,0.001,0.300,Y,1,0,Y,Y,,Y,-3.27813687541646,103.837983375133,p13027.jpg,m13027_id.png
